Unique id,Customer Remarks
b27e8a15-5d9e-424a-8a16-ef41f105b6aa,"Your Shopzilla logistic person is not at all cooperative and coordinating with me even after requesting him for delivery. Product is already reached to my town since last 3 days. My Vapi town is a small town within 3 km radius, but still product is not reaching to me. I am literally bagging to delivery agent to deliver, but he is not responding. For your information,  I have cancelled my previous order due to delay in delivery. While writing this review finally delivery person came and I got my product delivered now. Thanks a lot."
1ee4691c-f4e5-4431-a08e-da1c4ca659ec,I wanted the continental speciale coffee as I have ordered for the but the delivery boy tried to deliver a different product. I insisted for the correct product. Then he cooly left the place.I spoke to customer care executive to arrange for delivery of the product since the price for the product has gone up.but he suggested for re ordering the product which I did not feel as correct 
1977feff-2594-47b2-9f29-e57d1f9c186e,Good person 
9a08f59b-3499-4e40-a244-e24cabf82ec5,good customer care support 
7e6fca05-69e1-4984-af66-91322b5d3916,Some time customer support eritete me but at last time customer support  talk me very goodly behavior it am happy to see him type of staaff are connected to Shopzilla it have outstanding communication skills Thankyou 
22c1904d-8ed7-449e-a47f-c2ad75c0aaed,Agent doesnt have updated information about delivery of product.
1b01d422-c7ef-48bb-add1-79714f11c265,Some sellers miss use the no return policy by sending different products
c828cbe3-4d8f-4ebb-a90a-7e3c9c1702bd,Gd person helpful 
3b70e74a-18a2-4b3a-bf86-d9677ae9e9c7,Good customer service 
89699d28-1fba-4738-ad9c-70b30d782a60,Very good person 
e32b7a26-d6a0-476c-8797-804b142d4906,Customer care executive don't want raised complaint against delivery partner logistics team.. compensation related or penalty related customer care executive didn't respond 
670438ab-011c-4458-bdd3-0f16cde4017d,An action needs to be taken against the seller for unfair cancellation of the order.
2c6056cc-bf1a-44d3-8d56-ee6b21364ba1,Customer service excellent 
8d90371b-79cd-4152-87f1-dae4a35706a6,Customer executive not good and communication and skills very bad behaviour.
79402190-2c33-4568-afcc-2498834456fb,Thank you customer service 
553f4dac-40de-4284-9033-bb22bc0b9f90,How the seller has canceled my exchange without contacting me.
76f8407b-2b32-4445-9ff5-d6b1a0be687a,Customer care executive very politely and understand my query and resolved it on time
d463e79a-44fe-4f6f-ae78-b85dfece71ec,Very worst customer service. Executive is not having minimal knowledge to address the issue. Got very careless & irresponsible response.
9b316aaf-8cd7-4106-8c59-5e449a12c422,I am happy with coustmer support agent.
3ac92925-52be-4cfd-a004-265481adc7cc,Good person 
aed8ff89-9c19-4967-a022-cb8a4ea34193,Executive was very polite in nature and communication was too good
3b4accac-7e37-4aa4-a601-9366ff073781,Bahut hi bakwas service koi fayda hi nhi hai in logo se baat kar ke in logo ke pass itna power hai ki ek delivery agent inko Inka aukat bata     aur ye bs sorry sir sorry sir   jate
d0698a1c-3df7-4a35-8705-c7bb84889e09,Shopzilla will be more helpful for customer care
138761f2-c406-4f4c-a715-e6a7bfb3079b,Customer care maam saport my query thanks customer care maam 
0fdf7352-240b-4da0-85c0-f55af41b8b50,The person didn't addressed my query at all....and labelled it as resolved....highly unprofessional and callous...didint ecen cared to call back
f751540f-5b80-4e88-846c-ff0b041aa88f,I am happy with the resolution闁肩儤甯￠崺妞.too gud agent 
378221c2-5d7a-4836-8e00-2b3ac36b5397,I m satisfied to talk with your executive....
7474748f-ae3b-44a9-9abd-d3d173649086,Executive was nice to solve query
01350650-ba7c-4fc4-bb48-8403d77c610e,Worst experience with customer care executive
ca9114be-f9f4-40cb-b81a-4ed840132be7,I am so happy from customer care executive behaviour 
4656a987-87fd-47b4-ab7a-d5288d0f3c1a,"Worst customer service, agent kept me in hold for long time and never replied back"
6a4b4bd5-72ab-44b8-967c-3ad0d6e44a72,Talking language superb 
b920c3c6-6aa9-4c70-984d-07b5ef40b8b5,"Why can you all have a customer care number, so we can call. It's disgusting that there is no phone no to call."
a5d35f12-0de6-46f8-a1c9-b4061d3b1565,Ok I am well . conversation e- cust executive was satisfactory 
772fb157-7409-4fed-b804-dd682f6fd721,Please control sellers so that they can't cheat and harass customers and logistics deptt  as well 
55254fdb-4c8d-49e2-aeec-e794607ace73,In Shopzilla system my mi 4 pro tv warrant expire in July 2024And Jeeves addition warranty expire there is no support Jeeves person loss is my I purchase 3year warrants after expire mi one year warrants Next time I no purchase any product to Shopzilla 
e4dcdd00-0b39-49fb-9166-6e953ecab5e2,My products was delivered by 14 August but agent of this area can't want to delivered my products I hardly request to Shopzilla that please give exact mobile number of agent who actually delivered the product to customers thank you
190cbbec-0b56-43cc-ad82-b0adf2094a40,**ing Irresponsible you are .All the seller are mother**er.All times happen with me. Last time in Jan. you **ed my 2 expensive mobiles and now **ing out of stok after waiting 4 days.#Scammer
b845aeb7-5acd-4b09-bede-657440a25912,it was nice talking to you thank you 
06b304b6-5a2e-43a7-9eeb-b04156c20154,I did not find Shopzilla in position to resolve the customer issue.   are cancelling order with wrong reason just to make more profit by increasing the product price (when customer buy the product with less price but seller first take order and later use to cancel product saying that delivery failed (wrong reason blaming customer they made delivery attempt but not delivered). Then increase the product price and force customer to reorder same product with higher price). Shopzilla always say they don闁肩儤甯￠崺妞ゆ垼妫勬俊绌 have control and they can not do anything. If this is the case always and this is the solution. Then why customer care needed.
903bd16d-a946-4b2a-86a4-9fe49289eab0,"Now the executive who called with me, her voice was very charming, I liked the conversation with her"
6614b287-b824-454f-bd46-3999b35f19f6,Nice to talk with you 
03895fa4-38a4-4246-8801-958aad901031,Worst customer service from Shopzilla 
e73b16ee-ea14-4a6f-bad2-f9e3c8716931,The person was nice and was giving quick resolutions 
2e0eb78c-06d9-4ef1-92a9-d8c9fb6cf273,It was nice talking with your customer executive??
2826b491-1cf8-4652-b4b2-dad7c7203bfc,Nice Shopzilla talking to me 
2d4ffaf5-984b-4bbc-9715-d6ad236dfe96,Very very bad and very very poorCustomer executive issue solution one month above and 15 time Customer ececutive contract but my issue not resolve. 
0c64293b-a56d-4490-9221-98c598776b27,Open box delivery of my area bargarh-talsrigida don't ask for pincode even if it was mention but after I check it at home it was bad in condition so now the delivery boy don't take it bcz it is mention open box I cant return for the reason in the broken category. So immediately resign to that person of my area. Otherwise I cant buy on Shopzilla. 
41f254c4-7663-4352-b787-31c9d50c1be3,executive was polite did understand my exact concern and help me get resolution quickly much appreciated 
68bbe40d-50aa-40d5-a5b3-81c077587fae,Easy availability of customer care number would be a nice gesture 
04b87924-d5ce-4602-aa9b-ec402c33f25f,Customer service is very good. But kindly grocery items carefully delivered to the customers.
dabe4b28-b3b8-4c74-a3d3-40d0b054f8f5,"The customer executive   was helpful, sincere and well mannered. Good Job "
ead47bde-3028-4d23-ab31-aefb01ce527e,Customer care executive is not polite & no able to help the customer & he is ready lose the customer
859d65ba-8a55-437e-a4f5-1ef2b04e6ddc,should penalize the seller for sending wrong product
55411217-357e-4e46-9f13-95eedec76489,My Issue not solved even after contacting customer care.. 
8e09d995-99e6-4c7a-bc52-cdbf4295543f,I m satisfied the customer suporrt staff too good and well. 
1071e544-da3b-4b16-ae13-2cc05604f238,Those executive sitting at the centre resolved our problem and he was very polite and calm . He was with very good behaviour ??I like all the efforts which was put by him to help me regarding the order query.
3c654483-b8f9-4985-a4dd-240d0ae82b8e,good customer service
806d19e6-8eea-408a-857f-81c21c1ef9c4,"I ordered a new phone using exchange offer of old phone. Was given better exchange price than other sites and hence ordered on Shopzilla. On day of exchange, figured out what scam Shopzilla is using to sell their products.My old phone went through rigorous inspection by the delivery agent. He first damaged and removed my costly screen guard. Then checked phone every minute area. There was no issue and i was expecting this only as my phone was just a year old. Then to my surprise, he said my phone is bent out of no where. Was hard for me to accept this but he straight away said amount will be deducted for this defect of you want to still exchange for new phone.I have the video also on how he checked phone bent and will be escalating this.But ultimately I got same amount which other sites were giving. Shopzilla is just running a scam to boost sales. I am sure no one would have been able to get full exchange amount with the way their exchange policy is.Was completely fooled by them. "
fc988c34-16e1-4e35-a598-627e2418cce3,I really appreciate to   as a Shopzilla agent . It's a very kind that he help me a lot . So keep it up and ensure ur work as best ??
06313693-d76c-42e5-a108-9c7f82044fff,Still my order is pending delievery person u assigned yesterday was very much bad
2006441c-1571-4dc7-94e1-8069d30af0af,Nice talking 
710c021d-e8f3-4e3d-a93a-aded81d6ae9a,Nice customer care person I am very satisfied talk to him.Thanks dear
d2750da8-1eaa-4cb8-bd5c-5e30fef41b32,  ji nice talk me &nice person
1e85b4ba-ffe6-4e67-b8a7-0d5fd9a40718,Very good and expert customer support agent with very good skills 
28be3667-e7c2-4408-97b1-e4cf54727333,"I have spoken with two of your executives Aparna and Vivek. Both of them have listened to my concern and have given me proper answer and also have apologized for the inconvenience that has been caused. Although they don't need to apologize for that because it was not their fault. I just want Shopzilla to improve the delivery service from seller end. Rest the support executives are awesome. I wasn't able to rate Aparna because of my email was not updated, else she is also 10/10."
7720c398-701f-4c9c-a8d7-d3299a0ab756,Good person keep maintain.......
d34fcf50-c905-4f76-bd39-da6a55bede4b,The voice was echoing.. kindly take care of that.Otherwise the customer care executive was good in understanding and resolving the issue 
215f681f-c394-4723-aa5e-a9904aa3e1bc,Good communication skills I'm very happy for customer support executive. Very good communication skills and humble person.
